4.473702,5.081848,6.999662
4.535953,5.120156,6.978712
4.444372,5.041145,6.982303
4.455745,5.057905,6.985895
4.537749,5.203357,6.870371
4.500039,5.136916,6.945791
4.492856,5.047131,7.028992
4.483878,5.105192,7.029590
4.510813,5.081848,6.948185
4.469512,5.050124,7.006845
4.490462,5.064489,6.963149
4.493455,5.062095,6.957163
4.523982,4.934001,7.072687
4.532960,5.053116,6.893117
4.486870,5.066883,6.947586
4.512010,5.070475,6.952375
4.553312,5.126142,6.923045
4.541939,5.045934,6.910475
4.258816,4.396487,7.256448
4.491060,4.987274,6.975120
4.461132,4.899284,7.030787
4.435992,4.895693,7.048744
4.491060,5.006428,6.982902
4.418035,4.774782,6.936812
4.468913,4.981288,7.102616
4.512609,4.990267,7.005049
4.424619,5.007027,7.027196
4.495849,5.038751,6.995472
4.525179,5.023188,7.020612
4.421028,5.010019,7.088250
4.433598,4.998647,7.069096
4.421028,4.908861,7.128953
4.451555,4.952557,7.006246
4.482680,4.979492,7.042160
4.438386,4.941184,7.028393
4.480286,5.153077,7.033780
4.659258,5.510423,6.484893
4.744255,5.459545,6.494470
4.716721,5.347014,6.615979
4.741262,5.371555,6.709356
4.832843,5.457150,6.530982
4.840625,5.358386,6.730306
4.863969,5.260820,6.968536
5.014808,4.811295,7.144515
-,-,-

3.842212,3.727885,8.033988
3.918230,3.754821,7.968744
3.864958,3.718308,8.041171
3.899675,3.742251,8.036383
3.843409,3.772179,8.144724
3.864359,3.779961,8.076487
3.900872,3.814678,8.039974
3.870943,3.707534,8.026806
3.884112,3.763201,8.089655
3.836825,3.669226,8.091451
3.882915,3.743448,8.036981
3.872739,3.688978,8.090254
3.885309,3.730280,8.078283
3.822459,3.624333,8.083670
3.864958,3.641093,8.067508
3.861366,3.690774,8.115394
3.863760,3.689577,8.125569
3.836226,3.645881,8.184828
3.842212,3.670423,8.140534
3.863760,3.640494,8.177645
3.827248,3.696161,8.150111
3.810488,3.702147,8.193208
3.849993,3.854782,8.263240
3.875732,3.759609,8.043566
3.918230,3.848198,7.968146
3.891893,3.659648,8.064515
3.863162,3.581236,7.547352
3.836226,4.126532,8.123175
3.996044,4.540143,7.567703
3.964919,4.350397,7.585661
4.076252,4.512609,7.538972
3.991256,4.592817,7.595238
3.996643,4.489863,7.670059
4.022980,4.499440,7.566506
3.986467,4.468315,7.601223
3.981678,4.432999,7.660482
4.018191,4.473702,7.629356
3.990657,4.512010,7.622772
3.939180,4.333637,7.647912
3.976890,4.430605,7.594639
3.943370,4.429408,7.730514
3.952947,4.421028,7.652102
3.906857,4.390501,7.691607
3.970306,4.434196,7.632349
3.921223,4.377931,7.686220
4.020585,4.523982,7.643123
3.936786,4.379128,7.682629
3.910449,4.377931,7.710163
3.915836,4.374938,7.732310
3.923019,4.354587,7.783188
3.938581,4.334235,7.607209
3.933194,4.369551,7.623370
3.931399,4.392297,7.667066
3.962524,4.384515,7.616188
3.964919,4.384515,7.630553
3.942771,4.377931,7.662277
3.908054,4.336031,7.693403
3.920026,4.358178,7.674249
3.951750,4.376734,7.664073
3.962524,4.415042,7.647313
3.926610,4.345608,7.737098
3.917632,4.300117,7.711360
3.932596,4.375537,7.695797
3.961327,4.383917,7.637137
3.933793,4.358178,7.714951
3.961327,4.304906,7.676643
3.909252,4.268991,7.798152
4.005023,4.345608,7.691607
4.072062,4.416239,7.689811
3.890097,3.866753,7.962160
3.671620,2.900663,8.746285
3.754222,2.670813,8.685231
2.655849,-0.888275,8.945010
2.578035,-1.037918,8.819311
2.669616,-2.800702,9.337073
3.255615,-3.252023,8.565517
5.248848,-3.653663,7.357007
5.682212,-2.849186,6.292752
6.723123,-3.388497,6.316096
6.954769,-3.481275,6.012622
6.848822,-3.225686,6.362186
6.825478,-3.402264,5.215927
6.875159,-3.707534,6.286168
6.527391,-3.702745,5.243461
-,-,-

3.718308,1.862745,8.685231
3.678803,1.957319,8.777411
3.830839,2.038126,8.603826
3.701548,1.866935,8.521822
3.733272,2.015979,8.611607
3.859570,2.169811,8.822902
3.860768,2.182980,8.511048
3.850592,2.004007,8.629564
3.799115,1.840000,8.652310
3.778764,1.993233,8.639141
3.833233,1.872322,8.734314
3.763201,1.960911,8.782199
3.770384,1.942953,8.746884
3.702745,1.732856,8.769629
3.759609,1.913624,8.764841
3.720104,1.771763,8.698400
3.703943,1.760989,8.606819
4.243253,3.641093,7.889733
3.969108,3.438178,8.606819
4.527573,4.580846,7.858608
4.813689,5.078855,6.201770
4.800520,5.095615,6.855407
4.689187,4.576057,7.103813
4.632921,4.808900,7.328276
4.489265,4.583839,7.303735
4.512010,4.537150,7.556331
4.461132,4.242056,7.531789
4.434196,4.406662,7.521614
4.377332,4.185192,7.513234
4.353390,4.197163,7.588653
4.343214,4.164242,7.700586
4.374339,4.182199,7.562316
4.330644,3.952947,7.630553
4.428809,4.149278,7.567105
4.325855,3.907456,7.741887
4.348601,3.993051,7.720338
4.354587,3.940377,7.786181
4.239063,3.723097,7.872974
4.331841,3.880520,7.778998
4.333038,3.726688,7.729916
4.306701,3.732674,7.793364
4.240859,3.619544,7.866389
4.277970,3.727287,7.857411
4.298321,3.759609,7.913676
4.277371,3.655459,7.857411
4.293533,3.686584,7.841848
4.220507,3.534548,7.919662
4.298920,3.682394,7.882551
4.289941,3.692570,7.899311
4.273181,3.585426,7.921458
4.285751,3.621340,7.934626
4.252231,3.580039,8.004060
4.278569,3.637501,7.934028
4.222902,3.498634,8.023813
4.281561,3.566272,8.002264
4.272583,3.654860,7.928640
4.241457,3.582433,8.044763
4.268991,3.589616,7.990892
4.234274,3.560286,8.026806
4.274379,3.960130,8.078283
4.197762,3.738061,8.129759
2.797111,0.044892,9.316721
2.977879,-0.287312,9.173065
2.562472,-1.457514,9.021028
2.744437,-1.542511,8.983318
2.895875,-1.772361,9.264646
3.196356,-1.837007,9.528615
4.257020,-2.317059,8.592453
4.626337,-1.711307,8.059128
5.798334,-0.551880,6.360390
7.110996,0.867924,5.372154
7.568901,2.278751,5.651087
7.449785,3.470501,5.366766
7.440208,3.702745,4.443773
7.412674,4.931607,4.170228
7.361796,4.998647,3.402264
6.589642,5.742668,4.670631
6.229304,3.388497,7.841848
5.641509,4.486272,5.827664
5.238074,4.816083,7.615589
4.750241,4.073259,6.739883
3.066467,1.379102,9.214965
2.710917,-0.164606,9.108419
2.733064,-0.467482,9.347248
2.664229,-0.317241,9.371191
2.318256,-1.312062,9.555550
3.182589,0.951125,9.155108
1.691555,0.174782,9.653117
3.046116,1.441951,9.890749
1.783734,0.923591,9.809942
1.727469,0.894261,9.543579
1.771164,0.973871,9.487912
1.771763,1.085803,9.564529
1.879505,1.164814,9.482525
1.922602,1.222875,9.515446
1.004996,0.704515,9.574106
1.010383,0.530331,9.754873
1.457514,0.495016,9.119194
1.340793,0.513571,9.596253
1.310865,0.656031,9.416682
1.413819,0.738035,9.523227
1.395263,0.828419,9.599844
1.336603,0.635679,9.554952
1.457514,0.685959,9.579493
1.438959,0.683565,9.566923
1.431177,0.747013,9.583084
1.482654,0.594378,9.529812
1.439557,0.650045,9.656110
1.438959,0.637475,9.622590
1.449733,0.651841,9.533403
1.460507,0.694339,9.499285
1.439557,0.642264,9.580690
1.393467,0.490227,9.536396
1.467091,0.665009,9.526819
1.408432,0.573428,9.634561
1.543708,0.733845,9.540586
1.525751,0.710501,9.595654
1.390475,0.565647,9.653715
1.423396,0.494417,9.579493
1.453324,0.636278,9.607027
1.438360,0.559661,9.594457
1.491034,0.616525,9.614808
1.467091,0.618321,9.551360
1.414417,0.609342,9.568120
1.550891,0.747013,9.568719
1.496421,0.639869,9.507066
1.546102,0.685959,9.544177
1.525153,0.677579,9.560339
1.512583,0.668601,9.495095
1.543708,0.718880,9.533403
1.498816,0.750006,9.531009
1.477267,0.697931,9.572909
1.521561,0.663214,9.535797
1.544307,0.728458,9.614210
1.550292,0.704515,9.527417
1.533532,0.662615,9.483722
1.538321,0.584801,9.653117
1.615536,0.663214,9.568120
1.515575,0.709902,9.606428
1.572439,0.653038,9.556149
1.541912,0.618321,9.554952
1.531138,0.733845,9.622590
1.532934,0.676382,9.556149
1.561067,0.745218,9.549564
1.571841,0.633884,9.531009
1.540715,0.572830,9.529812
1.542511,0.691945,9.551959
1.571242,0.719479,9.540586
1.524554,0.668601,9.536994
1.546701,0.626701,9.562134
1.561665,0.729056,9.565127
1.637085,0.668002,9.477736
1.556877,0.527339,9.477138
1.501808,0.689551,9.586676
1.596382,0.659024,9.554952
1.510787,0.662615,9.601041
1.561665,0.720676,9.513650
1.511984,0.614730,9.547769
1.548497,0.675784,9.613013
1.543110,0.588991,9.527417
1.571841,0.603357,9.545374
1.494626,0.582407,9.595056
1.498217,0.615328,9.604034
1.541314,0.608744,9.510657
1.540715,0.678776,9.550163
1.522758,0.584801,9.551360
1.540715,0.605152,9.569317
1.506597,0.583604,9.596851
1.526350,0.605751,9.521432
1.534131,0.573428,9.558543
1.547300,0.628497,9.542980
1.525751,0.566245,9.537593
1.543708,0.615927,9.538790
1.483851,0.492023,9.547769
1.540715,0.632687,9.604034
1.505998,0.570435,9.580690
1.529941,0.584801,9.553156
1.498816,0.580611,9.586077
1.489837,0.614131,9.570514
1.530540,0.631489,9.542382
1.566454,0.653038,9.553754
1.480858,0.656031,9.583084
1.540715,0.718880,9.574106
1.531138,0.566245,9.552557
1.531138,0.632088,9.611217
1.497020,0.659024,9.589070
1.548497,0.617124,9.544177
1.547300,0.697931,9.516045
1.557475,0.672192,9.523227
1.549095,0.662615,9.523227
1.504203,0.662615,9.571711
1.538321,0.650045,9.549564
1.520963,0.612934,9.516643
1.522758,0.607547,9.569916
1.508393,0.648249,9.577697
1.537124,0.659024,9.553156
1.543708,0.630891,9.568719
1.521561,0.677579,9.545973
1.534730,0.640468,9.557346
1.538321,0.612335,9.520833
1.540715,0.633285,9.551959
1.492231,0.679375,9.602837
1.501808,0.706311,9.608224
1.523357,0.623708,9.597450
1.568848,0.636278,9.541783
1.464099,0.653038,9.736916
2.148861,0.870917,9.505869
1.915419,0.543500,9.748888
2.434378,1.098972,9.336474
3.217905,1.844190,9.006064
2.895875,0.452517,8.890540
4.456942,3.740455,7.344437
3.842811,-0.346571,9.505869
4.653273,5.881535,5.670241
5.105192,7.389330,3.812882
5.206949,7.781392,2.587612
5.445179,7.987899,2.850384
5.130930,7.791568,2.339206
5.239870,7.641926,1.969889
5.148289,8.578087,1.301288
5.014209,7.795758,4.709538
4.867560,5.594222,6.238282
4.668835,4.848406,7.338452
4.207339,3.396877,7.397111
3.049108,-2.221886,8.966559
3.298712,-1.034326,9.308341
3.564476,-0.432765,8.874379
3.606376,-0.501600,8.995290
3.682394,-0.146649,8.699597
3.723695,-0.286115,8.855225
3.544125,-0.543500,8.972544
3.462121,-0.647052,8.924060
3.616552,-0.269355,9.076097
3.551308,-0.444137,8.939024
3.451945,-0.568640,9.059935
3.445959,-0.533324,9.115602
3.602784,-0.326818,9.021028
3.728484,-0.147846,9.009655
3.624333,-0.352556,9.006663
3.627326,-0.484242,9.062329
3.644684,-0.467482,8.989304
3.721900,-0.308262,8.889942
3.668028,-0.397449,9.056942
3.642290,-0.472869,9.023423
3.643487,-0.493819,9.044372
3.718308,-0.292101,8.819909
2.844996,-1.536525,8.342251
3.727885,1.395263,8.456578
3.976890,1.213298,8.322499
4.438985,2.080026,8.283592
4.827456,2.479870,8.294964
5.079453,3.356174,7.318100
5.575068,5.477502,6.012622
5.661262,6.188601,5.288952
5.749850,7.039766,3.669226
5.656474,7.298348,3.066467
5.724112,7.903501,3.428002
5.654079,8.378165,2.355966
5.825270,5.464333,5.118959
6.246662,1.869928,5.897098
6.366975,2.393676,7.719141
6.566298,0.266363,5.960547
5.312297,-3.602186,7.196591
5.384125,-4.371347,5.832453
5.481692,-4.122342,6.727313
5.477502,-4.232479,6.325075
5.653481,-3.693168,6.957762
5.818087,-3.647677,6.857202
5.725309,-2.555888,6.963748
6.124554,0.723070,7.315706
6.412466,3.979883,5.681614
6.664463,5.733689,5.500247
6.523800,5.207547,4.993858
6.556122,5.807313,4.257619
6.514223,6.172440,4.425816
6.590839,5.754040,5.354196
6.414860,4.722108,5.337437
6.176630,2.926402,6.972128
5.943188,2.807287,7.271412
6.095823,-0.540507,7.176240
5.888120,-0.373506,7.965153
6.171243,0.441743,7.021210
5.949174,-0.569238,7.859805
5.952765,-0.007781,7.351022
5.871958,-0.325022,7.883149
5.798334,-0.356148,7.831074
5.876148,-0.298685,7.625765
5.871958,-0.350761,7.753858
5.858790,-0.270553,7.664672
5.736682,-0.447130,7.922655
5.756435,0.027534,8.067508
5.786363,-0.230448,7.706571
5.833051,-1.118724,7.028393
5.905478,2.055484,5.962941
5.499050,3.364554,8.907899
4.762212,0.730253,8.792375
4.775979,-1.288718,8.724138
4.649083,-2.239844,7.959766
4.667638,-2.382901,8.117788
4.928614,-0.361535,8.444008
5.433806,1.239635,8.237502
5.276383,1.349173,7.881952
5.739076,2.344593,7.388133
5.754040,2.281145,7.534782
6.298738,4.971711,5.251243
6.304724,5.048926,5.381731
6.501054,5.682811,4.902277
6.302329,6.005439,4.459935
6.207157,6.395107,4.181600
6.358595,5.788159,5.490670
6.150293,4.334235,5.774990
6.216135,4.403669,6.626753
6.155081,3.410644,6.680026
6.099414,2.849186,6.951776
6.194587,2.572648,7.073286
5.922238,1.556877,7.009239
5.565491,0.993025,8.220742
4.904671,-0.563253,8.254860
5.288952,0.157423,8.077684
5.275784,1.107352,7.927443
5.856994,4.910058,6.680625
6.050332,6.074275,4.409655
6.376552,7.945999,2.493038
6.124554,7.183422,1.833415
5.917450,7.367782,2.203929
5.889317,8.317710,-0.427378
5.854001,8.558335,-0.067638
5.836643,7.394717,1.545504
6.071880,7.623370,3.386103
6.095823,6.703969,3.440572
6.286766,5.113572,6.013221
5.890514,1.989043,5.874353
5.578660,-2.531945,7.874171
5.965335,-0.545894,7.965752
5.956357,-0.335797,7.332466
5.995264,-0.098763,7.618582
6.035368,-0.585400,7.574288
6.096422,-0.328614,7.591646
6.283774,0.146050,7.335459
6.196383,-0.038308,7.218738
6.138321,-0.005985,7.294158
6.035966,2.384099,7.052934
6.328068,4.661652,5.023188
6.152687,7.164268,4.690982
5.891711,6.326272,4.030163
5.839037,6.487287,4.614964
5.861783,5.796539,4.492258
5.888120,5.481692,5.545140
5.983292,5.806714,5.321275
5.748653,4.980091,6.234691
4.984880,1.114534,8.056734
4.907066,0.760182,8.175849
4.829252,0.565647,8.143527
4.869954,0.186154,8.382355
4.886714,0.969681,8.453585
5.029174,1.795107,8.905504
5.298530,4.537749,6.088640
5.516409,4.430006,7.097827
5.876148,5.904281,4.617957
5.811503,5.826467,3.684190
6.003045,7.693403,4.440781
5.783370,6.958959,4.507222
5.833051,5.270397,6.085647
6.072479,2.117137,6.471724
6.502850,1.180377,6.842837
6.113780,0.470474,7.485101
5.739076,-0.271750,7.685622
5.497254,-1.190553,7.146311
5.487079,-1.114534,7.225921
5.325465,0.048484,8.758257
5.611581,1.040910,7.577879
5.537957,1.374912,8.516435
6.138321,2.976083,6.905088
6.066493,2.680390,7.113988
6.504645,5.449369,5.111178
6.329863,6.701575,4.103188
5.825270,6.312505,3.834431
5.718725,7.444398,3.410644
5.880937,7.595836,3.651867
6.078465,4.965127,5.543344
6.177827,3.545322,6.942798
6.152089,1.054079,7.079271
6.008432,-0.818243,7.281588
5.983292,-0.905634,7.346832
6.213741,-0.070631,7.239089
6.091633,0.890670,7.249863
5.682212,0.646454,7.765231
5.701965,4.608978,7.652700
5.617567,5.017202,6.042550
5.634925,4.965725,5.952167
5.731893,5.079453,6.272401
5.848016,5.244658,5.609187
6.073077,6.892518,3.586025
6.026389,6.488484,3.990058
6.016213,6.056916,4.467716
6.000651,6.273598,4.663448
5.852804,5.652284,5.254235
5.925830,5.815094,5.156669
-,-,-

5.103396,4.048120,7.225322
5.135120,4.223500,7.117580
5.100403,3.988861,7.176240
5.110579,4.091815,7.182225
5.086636,3.992453,7.244476
5.099206,4.070267,7.164867
5.056708,3.870943,7.556929
4.942381,3.644684,7.659284
4.613767,0.454313,8.369786
4.493455,-0.114925,8.483514
4.424021,-0.604554,8.476331
4.515003,-0.110735,8.693013
4.783760,-0.018555,8.658894
5.272791,1.429980,7.127157
5.754639,5.570280,6.305921
5.679219,6.266415,4.823865
5.503839,6.799141,4.016994
5.307508,7.511438,2.283539
5.375745,8.239298,2.091997
5.286558,8.199193,1.944749
5.257228,8.056136,2.934782
5.289551,6.547144,4.860377
5.236877,4.907664,6.134730
5.400885,3.182589,7.384541
5.248848,0.755992,7.642525
4.169030,-1.957319,8.486506
3.970306,-2.587612,8.792974
4.366558,-1.111542,8.465557
4.267196,-1.638881,8.587066
4.401874,-1.359349,8.520625
4.300716,-1.662225,8.659493
4.412049,-1.081613,8.560130
4.372544,-1.268965,8.530800
4.353390,-1.268367,8.521223
4.076851,-1.647261,8.632557
3.872739,-1.825035,8.646923
3.988263,-1.724476,8.718751
4.105582,-2.062069,8.752869
4.752635,-1.130097,8.636149
5.708549,2.289525,7.020013
5.546936,2.901262,7.623370
5.762420,3.659050,7.215745
5.476304,4.728692,6.213143
5.670839,6.286766,5.297332
5.723513,6.544151,4.463526
5.315888,3.484268,6.802733
5.544541,2.337410,7.309122
5.375146,2.035133,7.696396
5.247053,1.769967,8.023813
5.272791,1.828028,7.829877
5.130332,1.490436,8.081275
4.969915,0.950527,8.366194
4.124138,-1.328822,8.576890
3.901470,-1.960911,8.781002
4.151672,-1.358750,8.687625
4.916643,-0.237631,8.570306
4.872349,2.363747,8.305140
4.929213,1.807078,7.923852
5.040546,3.553103,7.925648
5.247651,5.797736,5.707352
5.126142,6.040755,5.384125
5.241067,6.347222,5.398491
5.241067,6.686610,4.935797
5.401483,5.589434,5.685804
5.411659,4.543136,6.780586
5.227300,4.129525,7.485101
5.281770,3.720702,8.062121
5.570280,1.276747,7.834665
5.414053,0.875107,7.759844
5.409863,0.559661,8.045361
5.360781,0.663812,8.035784
5.326662,0.709303,8.160885
5.282368,0.777540,8.071698
5.211139,0.487234,8.164476
5.145296,0.319037,8.265635
5.117762,0.313051,8.184828
5.112375,0.304671,8.159688
5.129733,0.446532,8.384750
5.054314,0.301080,8.079480
5.082446,0.511177,8.199193
5.049525,0.375302,8.310527
5.051919,0.415406,8.271620
5.041145,0.298087,8.392531
5.016005,0.340585,8.267430
5.048328,0.361535,8.210566
5.010618,0.312452,8.260247
5.013012,0.389668,8.339857
5.010618,0.407625,8.270423
5.016604,0.493819,8.230918
5.003435,0.532127,8.332076
4.986675,0.509980,8.285387
5.015407,0.495614,8.259050
5.036955,0.457905,8.244086
5.063292,0.502797,8.244086
5.037554,0.404033,8.103422
5.069278,0.669199,8.825895
5.185400,0.323227,8.115992
4.887313,-0.606948,8.502069
4.790943,0.235836,8.657098
4.898087,-0.812257,8.303344
4.720312,-1.191151,8.609812
4.394092,-3.489056,7.455173
4.333038,-2.701939,8.084268
4.431802,-2.528354,8.177046
4.698165,-1.950136,8.297359
5.616968,2.783942,7.421653
5.700768,3.541132,6.320885
5.466727,3.145478,7.523409
5.477502,3.477684,7.156487
5.409863,3.504619,7.200182
5.402681,3.533949,7.350423
5.401483,3.749434,7.327079
5.445179,3.889499,7.213351
5.391308,3.559089,7.331867
5.274587,3.044320,7.716747
5.412258,3.522576,7.142121
5.327859,3.365751,7.406090
5.300325,3.058686,7.593442
5.191984,2.435576,7.780195
5.033962,2.107560,7.861601
5.054314,1.990240,7.977723
4.778373,1.504203,8.231516
4.175615,0.392661,9.202395
3.525569,-2.577436,8.861809
3.906259,-2.305088,8.482316
4.077449,-0.758386,8.247678
4.215719,1.501808,8.119584
5.140507,4.301913,7.190007
4.919636,2.293116,7.995082
-,-,-

5.232088,2.703734,7.658087
5.411060,1.013975,7.847235
5.283565,0.238828,8.161484
5.274587,-1.298894,7.338452
5.268003,-0.771555,8.223136
5.034561,-0.643461,8.274613
5.243461,0.834404,7.509044
5.258425,1.158230,7.765830
5.112375,6.350215,5.678621
5.194977,7.003852,4.999844
4.775979,6.954769,4.493455
4.258217,7.532388,3.807495
4.209135,7.243878,4.381522
4.101392,7.801145,5.021991
4.693377,6.390917,6.580065
5.126740,1.565855,6.750657
5.155472,2.789330,8.836669
5.309902,-0.728458,7.793962
4.914248,-0.758985,8.472141
4.340221,-1.195940,9.249681
4.387508,-2.802498,8.908497
4.352192,-3.539935,8.089655
4.073259,-5.004034,7.002056
5.402681,3.587820,8.305739
5.188393,3.141887,7.847834
5.237476,5.862381,5.032765
5.096213,6.161666,6.531581
4.884919,6.369369,4.206142
4.890306,5.075862,5.270397
4.795732,6.272999,6.025791
5.480494,5.636122,6.889525
5.576864,2.610956,7.275602
5.329655,0.930774,7.944203
5.050722,0.714691,7.624567
4.433598,-2.879713,8.427248
4.488068,-3.893090,7.272609
4.079844,-5.066883,7.500664
4.293533,-0.131086,7.814912
5.187794,2.513988,7.481510
5.257228,5.669642,5.647495
5.235680,6.343630,5.798334
5.323071,6.210748,4.843019
5.528380,4.740065,6.354405
5.452960,3.520182,6.954769
5.857593,2.549902,6.766819
5.798334,3.873936,6.945791
5.676825,3.510006,6.797346
5.699571,3.603383,7.412076
5.668445,3.499831,7.080469
5.617567,3.537540,7.216942
5.666649,3.742850,6.944593
5.591230,3.757814,7.217541
5.595420,3.424411,6.971529
5.591828,3.523773,7.251061
5.704359,3.439974,7.421054
5.599610,-0.595575,7.286975
5.790553,-0.239427,7.795758
5.539154,-0.808666,8.074093
5.516409,-0.178972,8.020221
5.640312,0.225061,7.880156
5.718725,0.001197,7.427040
5.631932,0.450722,7.951985
5.360781,-0.428575,7.922056
5.597814,0.433962,7.865192
5.520599,0.496812,7.886142
5.539154,0.458503,7.871178
5.567885,0.482446,7.853819
5.591230,0.728458,7.953780
